ft,REFS_REFS_VALID,REFS_ESM_VALID,REFS_BETA_ANGLE,REFS_SUN_ECLIPSE_EARTH_PENUMBRA_FLAG,REFS_SUN_ECLIPSE_EARTH_UMBRA_FLAG,REFS_SUN_ECLIPSE_MOON_PENUMBRA_FLAG,REFS_SUN_ECLIPSE_MOON_UMBRA_FLAG,REFS_POSITION_WRT_ECI1,REFS_POSITION_WRT_ECI2,REFS_POSITION_WRT_ECI3,REFS_VELOCITY_WRT_ECI1,REFS_VELOCITY_WRT_ECI2,REFS_VELOCITY_WRT_ECI3,REFS_ALTITUDE,REFS_LATITUDE,REFS_LONGITUDE,REFS_MODELED_SUN_VECTOR_BODY1,REFS_MODELED_SUN_VECTOR_BODY2,REFS_MODELED_SUN_VECTOR_BODY3,REFS_SUN_MODEL_VECTOR_ECI1,REFS_SUN_MODEL_VECTOR_ECI2,REFS_SUN_MODEL_VECTOR_ECI3,REFS_MOON_VECTOR_BODY1,REFS_MOON_VECTOR_BODY2,REFS_MOON_VECTOR_BODY3,REFS_MOON_MODEL_VECTOR_ECI1,REFS_MOON_MODEL_VECTOR_ECI2,REFS_MOON_MODEL_VECTOR_ECI3,REFS_NADIR_VECTOR_BODY1,REFS_NADIR_VECTOR_BODY2,REFS_NADIR_VECTOR_BODY3,ATT_DET_Q_BODY_WRT_ECI1,ATT_DET_Q_BODY_WRT_ECI2,ATT_DET_Q_BODY_WRT_ECI3,ATT_DET_Q_BODY_WRT_ECI4,ATT_DET_ATTITUDE_VALID,ATT_CMD_PRI_REF_DIR,ATT_CMD_PRI_CMD_VEC_BODY1,ATT_CMD_PRI_CMD_VEC_BODY2,ATT_CMD_PRI_CMD_VEC_BODY3,ATT_CMD_SEC_REF_DIR,ATT_CMD_SEC_CMD_VEC_BODY1,ATT_CMD_SEC_CMD_VEC_BODY2,ATT_CMD_SEC_CMD_VEC_BODY3,ATT_CMD_CMD_TARGET1,ATT_CMD_CMD_TARGET2,ATT_CMD_CMD_TARGET3,ATT_CMD_CMD_Q_BODY_WRT_ECI1,ATT_CMD_CMD_Q_BODY_WRT_ECI2,ATT_CMD_CMD_Q_BODY_WRT_ECI3,ATT_CMD_CMD_Q_BODY_WRT_ECI4,RADIO_SDR_TX,RADIO_SDR_RX_LOCK,RADIO_SDR_TEMP,POWER_IO5_PAYLOAD_PWR,ANALOGS_PL_TIRS_TEMP1,ANALOGS_PL_TIRS_TEMP2,ANALOGS_BUS_TEMP,ANALOGS_IMU_TEMP,ANALOGS_PL_COMMAND_TEMP,ANALOGS_PL_POWER_TEMP,ANALOGS_BATTERY1_TEMP,ANALOGS_BATTERY_VOLTAGE,ANALOGS_BATTERY_1_CURRENT,GPS_GPS_VALID,GPS_MSG_TRACKED_SATELLITES,CSS_RAW_SUN_SENSOR_DATA12,CSS_RAW_SUN_SENSOR_DATA15,ATT_CTRL_SUN_AVOID_FLAG
2025-06-28T19:13:19.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,6001.838280000001,-3350.4486800000004,-356.54530000000005,-0.1557711,-1.050709685,7.541101405,505,-0.0500000025,2.193636583,0.26652000000000003,0.5699200000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.22180000000000002,0.9644400000000001,-0.14384000000000002,-0.7747200000000001,0.56264,0.28852,-0.00024000000000000003,1,0.00004,0.39526517650000004,-0.6394367005,0.31683387550000003,0.5783618605,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.395206296,-0.6394875010000001,0.316896899,0.5783113995,NO,NO,13,ON,6.4765,6.662,4.93,9.59,11.25,11.3325,7.574,12.1245,-0.837,NO,0,0,0,NO
2025-06-28T19:13:21.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,6001.5120400000005,-3352.54188,-341.46222,-0.17046492500000002,-1.04250404,7.5419583050000005,505,-0.048000002400000005,2.1932729466,0.26780000000000004,0.5693600000000001,-0.77724,-0.12168000000000001,0.91068,0.39476000000000006,0.22392,0.96396,-0.1438,-0.7747200000000001,0.56264,0.28848,-0.0002,1,0.00004,0.3945449185,-0.6398823165,0.31746423300000004,0.5780150425,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.39449848750000005,-0.639924363,0.317536586,0.577960439,NO,NO,13,ON,6.4765,6.731,4.8565000000000005,9.59,11.25,11.3945,7.574,12.1245,-0.8855000000000001,NO,0,0,0,NO
2025-06-28T19:13:23.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,6001.15642,-3354.6186800000005,-326.37748000000005,-0.18515813,-1.034293175,7.542778185,505,-0.0453333356,2.1929093102,0.26904,0.56872,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.226,0.9634400000000001,-0.14384000000000002,-0.7747200000000001,0.5626800000000001,0.28844000000000003,-0.00024000000000000003,1,0,0.39386134300000003,-0.6403091870000001,0.3181134215,0.5776514850000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.3937901905,-0.6403604460000001,0.31817589,0.5776087670000001,NO,NO,13,ON,6.523000000000001,6.708,4.8565000000000005,9.59,11.2295,11.374,7.574,12.1245,-0.904,NO,0,0,0,NO
2025-06-28T19:13:25.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,6000.7714000000005,-3356.6790600000004,-311.29114000000004,-0.19985064,-1.02607712,7.543561035,504.5,-0.0433333355,2.1923638556,0.27028,0.56808,-0.77732,-0.12168000000000001,0.91068,0.39476000000000006,0.22808,0.96296,-0.14388,-0.7747600000000001,0.5626800000000001,0.28840000000000005,-0.0002,1,-0.00004,0.39315475250000004,-0.6407411585,0.3187678195,0.577292981,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.39308140500000005,-0.64079575,0.31881481,0.577256384,NO,NO,13,ON,6.523000000000001,6.708,4.9785,9.585,11.312,11.312,7.574,12.1245,-0.794,NO,0,0,0,NO
2025-06-28T19:13:27.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,6000.35702,-3358.7230000000004,-296.20326,-0.21454239,-1.017855925,7.544306845,504.5,-0.041333335400000004,2.1920002192,0.27152000000000004,0.56752,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.23016000000000003,0.9624800000000001,-0.14384000000000002,-0.7747600000000001,0.5626800000000001,0.28836,-0.00024000000000000003,1,0,0.39244410350000003,-0.6411803235000001,0.31938907650000004,0.576945436,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.39237213200000004,-0.6412302735000001,0.3194533445,0.576903291,NO,NO,13,ON,6.4995,6.639,4.8565000000000005,9.565,11.2295,11.25,7.5515,12.1245,-0.8735,NO,0,0,0,NO
2025-06-28T19:13:29.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5999.913240000001,-3360.75048,-281.11394,-0.229233305,-1.009629625,7.54501562,504.5,-0.0386666686,2.1914547646,0.27280000000000004,0.56696,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.23224000000000003,0.96196,-0.1438,-0.7747600000000001,0.5626800000000001,0.28832,-0.00024000000000000003,1,0.00004,0.39172529,-0.6416157975000001,0.3200140255,0.576603407,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.391662373,-0.6416640165,0.32009149350000005,0.5765494875,NO,NO,13,ON,6.4765,6.731,4.8565000000000005,9.545,11.2295,11.3945,7.5515,12.1245,-0.849,NO,0,0,0,NO
2025-06-28T19:13:31.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5999.44008,-3362.7615,-266.02322000000004,-0.243923305,-1.001398265,7.545687350000001,504.5,-0.0366666685,2.1910911282,0.27408000000000005,0.5663600000000001,-0.77724,-0.12168000000000001,0.91068,0.39476000000000006,0.23436,0.9614800000000001,-0.14376,-0.7747600000000001,0.5626800000000001,0.28828000000000004,-0.00024000000000000003,1,0.00004,0.39100146900000005,-0.6420476935,0.32065884250000004,0.5762556010000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.390952128,-0.6420969785,0.320729256,0.5761949740000001,NO,NO,13,ON,6.523000000000001,6.6850000000000005,4.9055,9.56,11.25,11.353,7.5515,12.1245,-0.843,NO,0,0,0,NO
2025-06-28T19:13:33.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5998.937540000001,-3364.75606,-250.93120000000002,-0.25861232500000003,-0.99316188,7.54632203,504.5,-0.0346666684,2.1907274918,0.27528,0.56572,-0.77732,-0.12168000000000001,0.91068,0.39476000000000006,0.23644,0.96096,-0.14384000000000002,-0.7748,0.5626800000000001,0.28824,-0.00024000000000000003,1,0,0.3903202055,-0.6424829400000001,0.3213014375,0.5758742880000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.3902413985,-0.6425291585,0.3213666315,0.575839752,NO,NO,13,ON,6.523000000000001,6.662,4.8075,9.545,11.25,11.374,7.5515,12.1245,-0.8245,NO,0,0,0,NO
2025-06-28T19:13:35.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5998.40562,-3366.7341600000004,-235.83796,-0.27330028500000003,-0.984920515,7.54691966,504.5,-0.0320000016,2.1901820372,0.27656000000000003,0.5651200000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.23856000000000002,0.9604400000000001,-0.1438,-0.7748,0.56272,0.2882,-0.0002,1,0,0.38959004950000004,-0.6429180815000001,0.3219439525,0.575524131,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.38953018500000003,-0.6429605565000001,0.32200361850000003,0.5754838205,NO,NO,13,ON,6.43,6.6850000000000005,4.9055,9.53,11.2295,11.3945,7.5515,12.1245,-0.8245,NO,0,0,0,NO
2025-06-28T19:13:37.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5997.844340000001,-3368.69574,-220.74354000000002,-0.28798712,-0.97667421,7.547480230000001,504.5,-0.0300000015,2.1898184008,0.27784000000000003,0.5644800000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.2406,0.9599200000000001,-0.1438,-0.7748,0.56272,0.28816,-0.00024000000000000003,1,0,0.38887908000000004,-0.6433409455000001,0.322576266,0.5751782695000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.3888184885,-0.6433911715,0.3226402165,0.575127181,NO,NO,13,ON,6.36,6.731,4.7585,9.52,11.312,11.353,7.5515,12.1245,-0.8,NO,0,0,0,NO
2025-06-28T19:13:39.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5997.253680000001,-3370.6408400000005,-205.64806000000002,-0.30267275,-0.96842301,7.54800374,504.5,-0.028000001400000002,2.1892729462,0.27904,0.5639200000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.24272000000000002,0.9594,-0.14376,-0.7748,0.56272,0.28812000000000004,-0.00024000000000000003,1,0.00004,0.38816240150000003,-0.643781303,0.323201942,0.5748183095,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.38810631050000005,-0.643821003,0.3232764245,0.5747698335,NO,NO,13,ON,6.43,6.662,4.8565000000000005,9.495000000000001,11.2705,11.353,7.5515,12.1245,-0.8915000000000001,NO,0,0,0,NO
2025-06-28T19:13:41.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5996.63366,-3372.56944,-190.55156000000002,-0.3173571,-0.9601669500000001,7.548490185,504.5,-0.026000001300000002,2.1889093098,0.28032,0.5632400000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.24480000000000002,0.95884,-0.1438,-0.7748,0.56272,0.28808,-0.00024000000000000003,1,0,0.387453998,-0.6441953395000001,0.3238545385,0.5744649700000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.3873936505,-0.6442500505000001,0.323912242,0.5744117785,NO,NO,13,ON,6.4065,6.731,4.881,9.495000000000001,11.188,11.2705,7.5515,12.1245,-0.7695,NO,0,0,0,NO
2025-06-28T19:13:43.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5995.98426,-3374.4815000000003,-175.45412000000002,-0.3320401,-0.951906075,7.54893956,504.5,-0.0233333345,2.1885456734,0.28156000000000003,0.5626000000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.24688000000000002,0.9583200000000001,-0.1438,-0.7748400000000001,0.56272,0.28804,-0.0002,1,0,0.3867444915,-0.644629392,0.32449617950000004,0.5740939595000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.386680511,-0.6446783135,0.3245476685,0.574053016,NO,NO,13,ON,6.43,6.708,4.7835,9.51,11.2295,11.312,7.529,12.1245,-0.849,NO,0,0,0,NO
2025-06-28T19:13:45.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5995.3055,-3376.3770600000003,-160.35584,-0.346721685,-0.94364042,7.549351865,504.5,-0.0213333344,2.1880002188,0.2828,0.562,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.24896000000000001,0.9577600000000001,-0.1438,-0.7748400000000001,0.56272,0.28800000000000003,-0.0002,1,0,0.386028735,-0.645062117,0.3251232215,0.5737347575,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.3859668915,-0.6451057915,0.325182703,0.5736935470000001,NO,NO,13,ON,6.523000000000001,6.731,4.881,9.47,11.25,11.25,7.529,12.1245,-0.837,NO,0,0,0,NO
2025-06-28T19:13:47.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5994.597360000001,-3378.25606,-145.25674,-0.361401775,-0.9353700300000001,7.549727095,504.5,-0.0193333343,2.1876365824,0.28404,0.5613600000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.25104000000000004,0.9572400000000001,-0.1438,-0.7748400000000001,0.56276,0.28800000000000003,-0.0002,1,0,0.385321603,-0.6454840905,0.325766157,0.5733707025,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.38525279300000004,-0.6455324840000001,0.325817344,0.573333372,NO,NO,13,ON,6.4065,6.708,4.734,9.495000000000001,11.25,11.353,7.529,12.1245,-0.849,NO,0,0,0,NO
2025-06-28T19:13:49.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5993.859880000001,-3380.1185400000004,-130.15694000000002,-0.376080295,-0.927094945,7.55006525,504.5,-0.0166666675,2.1870911278,0.28528000000000003,0.56072,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.25312,0.9566800000000001,-0.1438,-0.7748400000000001,0.56276,0.28796000000000005,-0.00024000000000000003,1,0,0.384609541,-0.645907938,0.32639462150000004,0.5730139510000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.3845382175,-0.6459583905,0.326451592,0.572972491,NO,NO,13,ON,6.43,6.639,4.7835,9.49,11.25,11.374,7.529,12.1245,-0.788,NO,0,0,0,NO
2025-06-28T19:13:51.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5993.093040000001,-3381.96444,-115.05652,-0.390757175,-0.918815205,7.550366325000001,504.5,-0.0146666674,2.1867274914,0.28652,0.56016,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.25520000000000004,0.9561600000000001,-0.14376,-0.77488,0.56276,0.28792,-0.00024000000000000003,1,0.00004,0.3838806825,-0.646342018,0.3270075135,0.5726636915000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.38382316450000004,-0.6463835105000001,0.32708544500000003,0.5726109045000001,NO,NO,13,ON,6.3365,6.662,4.6850000000000005,9.475,11.25,11.25,7.529,12.1245,-0.904,NO,0,0,0,NO
2025-06-28T19:13:53.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5992.29686,-3383.7938000000004,-99.95550000000001,-0.405432345,-0.910530855,7.550630315,504.5,-0.0126666673,2.186363855,0.28776,0.55952,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.25728,0.9556000000000001,-0.14372000000000001,-0.77488,0.56276,0.28788,-0.0002,1,0.00004,0.383158845,-0.6467707955,0.327644926,0.572298559,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.38310763550000004,-0.6468078425,0.3277189025,0.5722486130000001,NO,NO,13,ON,6.43,6.6850000000000005,4.6850000000000005,9.46,11.2705,11.291,7.529,12.1245,-0.8735,NO,0,0,0,NO
2025-06-28T19:13:55.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5991.471320000001,-3385.60656,-84.85402,-0.42010573,-0.90224193,7.55085722,504.5,-0.0100000005,2.1858184004,0.28900000000000003,0.55888,-0.77724,-0.12168000000000001,0.91068,0.39476000000000006,0.25932,0.9550400000000001,-0.14372000000000001,-0.77488,0.56276,0.28784000000000004,-0.00024000000000000003,1,0.00004,0.38244489000000004,-0.6471853795,0.32827335100000005,0.571947198,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.38239163150000005,-0.6472313875000001,0.32835196450000004,0.5718856170000001,NO,NO,13,ON,6.4065,6.662,4.8075,9.450000000000001,11.2295,11.25,7.5065,12.1245,-0.837,NO,0,0,0,NO
2025-06-28T19:13:57.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5990.616440000001,-3387.4027600000004,-69.7521,-0.43477725,-0.893948475,7.55104704,504,-0.0080000004,2.185454764,0.29024,0.5582,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.2614,0.9544800000000001,-0.14376,-0.77488,0.56276,0.2878,-0.00024000000000000003,1,0,0.3817447325,-0.647599009,0.32892125450000004,0.5715743965000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.38167515350000003,-0.6476541435000001,0.3289846295,0.5715219165000001,NO,NO,13,ON,6.3135,6.662,4.734,9.450000000000001,11.2295,11.374,7.5065,12.1245,-0.8245,NO,0,0,0,NO
2025-06-28T19:13:59.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5989.732220000001,-3389.1823600000002,-54.649840000000005,-0.44944684,-0.885650535,7.55119977,504,-0.006000000300000001,2.1849093094,0.29144000000000003,0.5575600000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.26348000000000005,0.9538800000000001,-0.14376,-0.77492,0.5628000000000001,0.28776,-0.00024000000000000003,1,0,0.38103156400000004,-0.6480273005,0.3295556685,0.5711992880000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.380958202,-0.6480761110000001,0.32961689650000003,0.5711575125,NO,NO,13,ON,6.3835,6.662,4.6850000000000005,9.445,11.188,11.374,7.5065,12.1245,-0.843,NO,0,0,0,NO
2025-06-28T19:14:01.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5988.818660000001,-3390.94536,-39.547320000000006,-0.464114425,-0.87734814,7.55131541,504,-0.0033333335,2.184545673,0.29268000000000005,0.5569200000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.26556,0.9533200000000001,-0.14376,-0.77492,0.5628000000000001,0.28772000000000003,-0.00024000000000000003,1,0,0.38030954050000004,-0.6484482935,0.3301859635,0.570838588,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.3802407775,-0.648497289,0.330248765,0.5707924055,NO,NO,13,ON,6.3835,6.708,4.6115,9.415000000000001,11.188,11.312,7.5065,12.1245,-0.788,NO,0,0,0,NO
2025-06-28T19:14:03.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5987.875760000001,-3392.69174,-24.4446,-0.478779935,-0.86904134,7.551393955,504,-0.0013333334,2.1841820366,0.29396,0.55628,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.26764000000000004,0.9527200000000001,-0.14376,-0.77492,0.5628000000000001,0.28768000000000005,-0.00024000000000000003,1,0,0.379587869,-0.6488652375,0.33081873700000003,0.5704786735,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.379522882,-0.648917677,0.33088023450000004,0.5704265955000001,NO,NO,13,ON,6.3365,6.662,4.6850000000000005,9.415000000000001,11.2705,11.291,7.5065,12.1245,-0.8305,NO,0,0,0,NO
2025-06-28T19:14:05.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5986.90354,-3394.4215200000003,-9.34178,-0.49344329000000003,-0.860730175,7.55143541,504,0.0006666667,2.183636582,0.29516000000000003,0.55564,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.26972,0.9521600000000001,-0.14376,-0.77492,0.5628000000000001,0.28764,-0.0002,1,0,0.378868604,-0.649297672,0.33144401100000004,0.570101729,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.37880451550000005,-0.6493372745,0.331511304,0.570060083,NO,NO,13,ON,6.3365,6.546,4.6850000000000005,9.405,11.188,11.3325,7.5065,12.1245,-0.8795000000000001,NO,0,0,0,NO
2025-06-28T19:14:07.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5985.901980000001,-3396.13466,5.761120000000001,-0.50810442,-0.85241469,7.5514397650000005,504,0.0026666668,2.1832729456,0.2964,0.55496,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.27176,0.9515600000000001,-0.14376,-0.77492,0.5628000000000001,0.2876,-0.00024000000000000003,1,0,0.37815899950000004,-0.649708507,0.33208328750000005,0.5697326715000001,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.378085679,-0.649756081,0.3321419725,0.5696928685,NO,NO,13,ON,6.3135,6.662,4.7095,9.39,11.2295,11.3325,7.5065,12.1245,-0.794,NO,0,0,0,NO
2025-06-28T19:14:09.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5984.871120000001,-3397.83118,20.863960000000002,-0.52276325,-0.844094915,7.5514070250000005,504,0.0053333336,2.182727491,0.29760000000000003,0.55432,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.27384000000000003,0.95096,-0.14372000000000001,-0.7749600000000001,0.5628000000000001,0.28756000000000004,-0.00024000000000000003,1,0.00004,0.37743223750000005,-0.6501285210000001,0.33269920950000004,0.5693760165,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.377366374,-0.6501740960000001,0.332772239,0.5693249530000001,NO,NO,13,ON,6.3835,6.569500000000001,4.7095,9.395,11.2085,11.3325,7.5065,12.144,-0.8185,NO,0,0,0,NO
2025-06-28T19:14:11.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5983.81094,-3399.5110400000003,35.96672,-0.537419705,-0.8357709050000001,7.55133719,504,0.0073333337,2.1823638546,0.29884000000000005,0.5536800000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.27592,0.9503600000000001,-0.14372000000000001,-0.7749600000000001,0.56284,0.28752,-0.00024000000000000003,1,0.00004,0.376711265,-0.6505530725,0.333330672,0.5689991085,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.37664660050000004,-0.6505913185000001,0.333402103,0.5689563360000001,NO,NO,13,ON,6.3365,6.546,4.6850000000000005,9.39,11.25,11.415000000000001,7.484,12.1245,-0.8305,NO,0,0,0,NO
2025-06-28T19:14:13.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5982.72144,-3401.1742600000002,51.069280000000006,-0.55207372,-0.82744269,7.5512302600000005,504,0.0093333338,2.1820002182,0.30008,0.553,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.278,0.94976,-0.14372000000000001,-0.7749600000000001,0.56284,0.28748,-0.0002,1,0.00004,0.37598323300000003,-0.650969016,0.333966925,0.5686317275,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.37592636,-0.6510077485000001,0.334031564,0.5685870185,NO,NO,13,ON,6.3135,6.569500000000001,4.636,9.370000000000001,11.25,11.353,7.484,12.1245,-0.837,NO,0,0,0,NO
2025-06-28T19:14:15.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5981.60264,-3402.8208000000004,66.17160000000001,-0.56672522,-0.819110315,7.55108623,504,0.012000000600000001,2.1814547636,0.30128000000000005,0.55232,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.28004,0.9491600000000001,-0.14376,-0.7749600000000001,0.56284,0.28744000000000003,-0.0002,1,0,0.3752743195,-0.6513790945000001,0.33460394200000004,0.5682558075,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.37520565300000003,-0.6514233850000001,0.33466062100000005,0.568217001,NO,NO,13,ON,6.3835,6.4995,4.5865,9.36,11.2705,11.312,7.484,12.1245,-0.861,NO,0,0,0,NO
2025-06-28T19:14:17.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5980.454540000001,-3404.4507000000003,81.2736,-0.581374135,-0.81077382,7.5509051000000005,504,0.014000000700000001,2.1810911272,0.30252,0.5516800000000001,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.28212000000000004,0.9485600000000001,-0.14372000000000001,-0.775,0.56284,0.28740000000000004,-0.0002,1,0.00004,0.37454020250000003,-0.651798308,0.335221502,0.567895366,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.37448448050000005,-0.651838228,0.335289273,0.5678462835,NO,NO,13,ON,6.3835,6.569500000000001,4.6605,9.335,11.2295,11.3325,7.484,12.1245,-0.794,NO,0,0,0,NO
2025-06-28T19:14:19.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5979.27714,-3406.0639,96.3752,-0.596020385,-0.80243325,7.55068687,504,0.0160000008,2.1805456726,0.30372000000000005,0.551,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.28416,0.94796,-0.14372000000000001,-0.775,0.56284,0.28736,-0.00024000000000000003,1,0.00004,0.37382698000000003,-0.652206767,0.33584230000000004,0.567529446,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.3737628435,-0.6522522765000001,0.33591752,0.5674748665,NO,NO,13,ON,6.3365,6.569500000000001,4.7585,9.335,11.126,11.291,7.484,12.1245,-0.8,NO,0,0,0,NO
2025-06-28T19:14:21.799Z,YES,YES,-0.889999911,NO,YES,NO,NO,5978.070460000001,-3407.66042,111.47632000000002,-0.6106639,-0.79408864,7.550431545,504,0.0186666676,2.1801820362,0.30496,0.55032,-0.7772800000000001,-0.12168000000000001,0.91068,0.39476000000000006,0.28624000000000005,0.94732,-0.14372000000000001,-0.775,0.56284,0.28732,-0.00024000000000000003,1,0.00004,0.3731047805,-0.6526248010000001,0.3364782055,0.567147343,YES,GCNADIR,0,0.9999999749999999,0,VEL,0.9999999749999999,0,0,0,0,0,0.373040743,-0.6526655305000001,0.33654536,0.5671027510000001,NO,NO,13,ON,6.3835,6.569500000000001,4.5865,9.335,11.2085,11.2705,7.484,12.1245,-0.837,NO,0,0,0,NO
